@ NAME             %03s "MON"
@ TYPE             %03s "MON"
@ TITLE            %60s "LHC 6.5 with errors and two beam orbit correction using MADX"
@ ORIGIN           %19s "MAD-X 4.00.01 Linux"
@ DATE             %08s "05/03/09"
@ TIME             %08s "12.24.38"
* NAME                            X.OLD              Y.OLD                  X                  Y 
$ %s                                %le                %le                %le                %le 
 "BPM.8R3.B1"                         0     0.000521486917                  0    8.267377852e-07
 "BPM.9R3.B1"                         0    0.0001577065545                  0   -2.071075607e-06
 "BPM.10R3.B1"                        0    -0.000108177977                  0   -6.272299681e-06
 "BPM.11R3.B1"                        0   -0.0003034510154                  0   -3.354913322e-06
 "BPM.12R3.B1"                        0    -0.000870731953                  0    -6.06724387e-06
 "BPM.13R3.B1"                        0   -0.0003125192519                  0   -2.829315199e-07
 "BPM.14R3.B1"                        0     -6.3168555e-05                  0    5.223739892e-06
 "BPM.15R3.B1"                        0    0.0002334305017                  0    3.507456509e-06
 "BPM.16R3.B1"                        0    0.0008896465582                  0     3.96164041e-06
 "BPM.17R3.B1"                        0     0.000332611466                  0    9.970155079e-07
 "BPM.18R3.B1"                        0    0.0001397644723                  0   -5.626983475e-06
 "BPM.19R3.B1"                        0   -0.0002046038875                  0   -3.111296333e-06
 "BPM.20R3.B1"                        0   -0.0008777974547                  0   -4.442496691e-06
 "BPM.21R3.B1"                        0   -0.0003514206968                  0   -7.983552059e-07
 "BPM.22R3.B1"                        0   -0.0002179967244                  0    4.105273169e-06
 "BPM.23R3.B1"                        0    0.0001734324523                  0    3.016939387e-06
 "BPM.24R3.B1"                        0    0.0008582578941                  0    3.693813458e-06
 "BPM.25R3.B1"                        0    0.0003653159907                  0    4.635228252e-07
 "BPM.26R3.B1"                        0    0.0002906076305                  0   -3.020646283e-06
 "BPM.27R3.B1"                        0   -0.0001423592815                  0   -3.006034531e-06
 "BPM.28R3.B1"                        0   -0.0008335131572                  0   -6.074645091e-06
 "BPM.29R3.B1"                        0    -0.000379164665                  0   -1.248913817e-06
 "BPM.30R3.B1"                        0   -0.0003669661801                  0    3.403477836e-06
 "BPM.31R3.B1"                        0    0.0001076538149                  0    3.005645238e-06
 "BPM.32R3.B1"                        0    0.0007998284731                  0    5.269079935e-06
 "BPM.33R3.B1"                        0    0.0003869058683                  0    2.335309517e-06
 "BPM.34R3.B1"                        0    0.0004326712079                  0    -3.11847101e-06
 "BPM.33L4.B1"                        0   -7.568715323e-05                  0     -2.6877739e-06
 "BPM.32L4.B1"                        0   -0.0007637322026                  0   -6.819418166e-06
 "BPM.31L4.B1"                        0   -0.0003952273643                  0   -2.390087815e-06
 "BPM.30L4.B1"                        0   -0.0005027068151                  0    1.654581167e-06
 "BPM.29L4.B1"                        0    4.002969507e-05                  0    2.205263358e-06
 "BPM.28L4.B1"                        0    0.0007195220448                  0     6.17146492e-06
 "BPM.27L4.B1"                        0    0.0003971261302                  0    1.043699449e-06
 "BPM.26L4.B1"                        0    0.0005619148261                  0   -8.305675583e-07
 "BPM.25L4.B1"                        0   -6.524576385e-06                  0   -2.323820256e-06
 "BPM.24L4.B1"                        0   -0.0006704468747                  0   -6.063906942e-06
